time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761.2,14.86208773927791,14.841147305160803,14.82904625751475,14.818501395134316,14.811644861358289,14.806422371263679,14.798539762638505,14.800544375807508,14.807803296872219,14.812592319307115,14.824090831490906,14.841476115521822,14.85741240911906,14.870966825555467,14.887385556965445,14.904055816735646,14.91323496957748,14.917461391512642,14.925854497020197,14.924153605779384,14.915471173986443,14.907617967045656,14.897702770461773,14.87950361484068,14.859222313781675,14.839669169059796,14.82226662298702,14.805298734413707,14.787680201789343,14.77036557518787,14.752288145108029,14.735886165220858,14.720813539928475,14.707069593879428,14.694671919153421,14.683063560252766,14.669205647490777,14.653265731866018,14.639014812960244,14.629735757170916,14.618510107267287,14.604309512752732,14.587100003155513,14.569351022700204,14.551402347174971,14.534345055506996,14.519106524058838,14.506647615560407,14.489152015218853,14.464876891948808
3761.3999999999996,14.88771424555721,14.863047380662703,14.841413081765655,14.822768174355904,14.809094505380699,14.80014858962915,14.796480812218231,14.80013186330569,14.80631664075829,14.814414525832092,14.823958626291862,14.83924879435505,14.856153308182993,14.874503898388,14.892398570558179,14.907391384729475,14.914484471289668,14.919813879119001,14.926378809378317,14.922022502325113,14.913331744639404,14.905378207594048,14.892588992007358,14.873581766480832,14.852925697081716,14.834139044978812,14.817065418804805,14.799617086664778,14.78210227279623,14.764357888609723,14.74666465711465,14.730187776965671,14.716598571747586,14.706816993746326,14.695834555952015,14.680962134729732,14.66416644718936,14.648005529447378,14.633758109316776,14.623100053027411,14.612711635603262,14.598844392689536,14.580781555131885,14.562996732324361,14.545364596841946,14.527269149686916,14.51228298425724,14.497951310639035,14.476879708559608,14.452063638809161
3761.5999999999995,14.866896442670647,14.864767648053736,14.849691325786129,14.830853900550508,14.81282733016753,14.800562316683123,14.797159390689021,14.797444643287726,14.801113845794987,14.808775618328376,14.816608549866594,14.82675886972892,14.842617439628132,14.85971880760124,14.875892311066433,14.8902612413093,14.903669362128483,14.911559441382437,14.918491149513699,14.921324392762166,14.91704910815033,14.907318426929457,14.90262287307154,14.890787792365082,14.872941731663818,14.852650438099978,14.834507700475534,14.817956401225228,14.801153753965945,14.784128110021804,14.767122421519844,14.749648167399442,14.733975148302857,14.719324979046942,14.706854155003025,14.694288589337464,14.678485384424473,14.66301999010473,14.64724291241593,14.633538981248822,14.623384479850998,14.612384468586388,14.602036720100426,14.587682804174822,14.572906018632388,14.555786308239107,14.538353488239718,14.523033644662096,14.509489374706316,14.50415294760997
3761.7999999999993,14.881382288294724,14.87350925823845,14.864355174451216,14.851507396850536,14.83230019419453,14.813706559468077,14.800802801986897,14.797163335743505,14.797464052972757,14.801256590225321,14.809228812846001,14.817247388665198,14.828327846839407,14.84436458659183,14.861989533356407,14.879634398622237,14.89542639098665,14.907850580741204,14.91216887009486,14.915923061295793,14.918348180466218,14.914808973128238,14.906028545591532,14.893191850897015,14.87740187307434,14.863673384252436,14.848660104207791,14.829147604953793,14.808901751512764,14.790493118051842,14.77457972646243,14.760112049188965,14.746022545606742,14.729553080975485,14.711188643641897,14.695097827586228,14.680776222137684,14.666180687734677,14.651576520475171,14.635919695909177,14.625472781068858,14.614290433019544,14.603918877397657,14.589612975872551,14.574500998681149,14.55734357663745,14.539385273883575,14.52366560810433,14.509669170381741,14.50415294760997
3761.999999999999,14.880545992052507,14.8699734353978,14.850248445877877,14.831618094262758,14.81612965159676,14.804486516698017,14.797115468246606,14.798107725867673,14.797357293008854,14.801555537123413,14.809489834562957,14.81736500911973,14.828465770376742,14.841558146668756,14.855551642815804,14.870138011250358,14.88524648384254,14.895490708472689,14.903110948976625,14.910320887778212,14.914947357804817,14.909750856172451,14.900796552416928,14.889791174204117,14.876891021177553,14.860755939611057,14.843753421448351,14.826781794416327,14.810259802529139,14.792794405258654,14.776523780371345,14.762419108274365,14.748609700287155,14.733002817824392,14.717469644327814,14.70395769967417,14.689664401474658,14.672839335996951,14.655350420651068,14.639977849622976,14.626973638841118,14.617200815970598,14.60675587851523,14.59690938778088,14.584053689588664,14.567729840824548,14.551090447211813,14.535436467271222,14.522218074347204,14.516966200749618
3762.199999999999,14.88771424555721,14.865416432517915,14.846834675946997,14.82937921661399,14.81289412700443,14.80013971432362,14.796915883835208,14.797740943646755,14.798911294686807,14.804452220937915,14.812120888574814,14.821182793576504,14.833575014618425,14.84650491129645,14.861146293932887,14.875618398241045,14.890466869138773,14.89769837534644,14.902373955272854,14.909589311381804,14.910610206107929,14.903461297634124,14.893090241900442,14.88185579703665,14.867321322897897,14.851768605845635,14.83614610036372,14.822061157975646,14.808220703578197,14.792069901665627,14.774636679450516,14.758127203442445,14.740666143539979,14.724448339893957,14.710378426126585,14.696800133881172,14.681329216081142,14.663989262638296,14.646763015234512,14.6306420668977,14.616704595003313,14.609193568766816,14.599401963351887,14.588819913370177,14.578590968749822,14.564272663881269,14.545508268266179,14.534355371866699,14.524002873780006,14.503316651367754
3762.3999999999987,14.918985751471453,14.90811965180859,14.890031169904322,14.86836178628527,14.846003273565607,14.825942970380904,14.80972702874567,14.798613746966218,14.797622277532238,14.797341571086221,14.80007915699025,14.806881571078314,14.814331414929722,14.825143741101048,14.83850647117622,14.851968523574758,14.867987758433678,14.881679948400425,14.889160852474312,14.894143487540163,14.900503335891067,14.901492550670035,14.896226499603198,14.88876078061287,14.877716708223584,14.865155866255545,14.853043344364764,14.841010635284594,14.824799585242594,14.807492240293936,14.789949721374285,14.773077136194342,14.755213034912554,14.738199294620216,14.723277602510919,14.7129211615444,14.700637304682395,14.682325811353213,14.661723743908041,14.643396574103782,14.630283000465067,14.619727497216118,14.609215685589742,14.59639973432673,14.583178956454486,14.568424284237846,14.552720039777284,14.536274660673168,14.52243042572907,14.516966200749618
3762.5999999999985,14.995865270309345,14.976772249457984,14.951934659419155,14.926989137037847,14.90204613932772,14.878009212478887,14.856990254605872,14.837607883307477,14.82078932868491,14.810262215430448,14.810474789994473,14.810907811779028,14.810286103471377,14.811463429245972,14.816885111762748,14.825226732364506,14.83865182819591,14.853807129967567,14.869652333620621,14.881505271983055,14.889245557368781,14.894099936849049,14.901392397940342,14.899421461017035,14.89040190528095,14.878581222140422,14.86561647974317,14.851863089187795,14.839179254038157,14.829835192884758,14.816753853876143,14.800619484995607,14.783025793526797,14.76483166596146,14.74685643129125,14.730789571966476,14.717129942207201,14.701670618336276,14.68208385780071,14.660988717930366,14.642576402917832,14.629269947289306,14.618513859423604,14.607537041000285,14.597220266469897,14.583277716250297,14.566486890767113,14.549863065002771,14.535447825331222,14.529779453889269
3762.7999999999984,15.041473283232989,15.017473838819718,14.99611247573506,14.970636488266944,14.944368966719956,14.91814575449358,14.892535823839562,14.869400895356332,14.847904620088315,14.827143716258078,14.812938841715713,14.809834087201878,14.811164966503224,14.810788128111103,14.810839082290194,14.81611704516088,14.825398928117757,14.838130269294556,14.851665144783926,14.864683696579277,14.879037361824931,14.887866026448936,14.893954194218942,14.89457625251356,14.88838985200676,14.881935014218111,14.87054415258022,14.858169127468681,14.847038082737821,14.835176041319023,14.819516647932911,14.801164177529678,14.782100296736196,14.763099196839601,14.745738351496843,14.730766048178406,14.714930226438575,14.697162241582006,14.676416039957818,14.654740461355178,14.63517035639751,14.6239467229992,14.616812051346773,14.605900334381818,14.591627975638648,14.577718199998028,14.56018512331319,14.541924525663003,14.53057230663438,14.516129904507405
3762.999999999998,15.041473283232989,15.016372898808886,14.991720985221,14.967293525450476,14.941824455235832,14.916891681650647,14.893619181873358,14.872837842307817,14.850982486142527,14.83062426504879,14.814465361737657,14.80954315521689,14.811279424091957,14.810834726719317,14.810178266003,14.810667024166165,14.818691478507041,14.830037684954494,14.8431774529225,14.85832964160743,14.86972268022059,14.87796084766357,14.8854232150149,14.888397450556798,14.888407565131281,14.885144781667929,14.878942426324254,14.86777958658741,14.85239636534478,14.83872791419751,14.828840456548157,14.813351613105414,14.794387965892618,14.775853123433528,14.757494847524761,14.741436532852095,14.726819329963973,14.711421258906569,14.691788295327676,14.670378619732457,14.649823407782762,14.63492661487571,14.626432098144743,14.617646571310303,14.605278277534797,14.589727153936671,14.572066013117169,14.555777365352217,14.545587371633722,14.528943157647053
3763.199999999998,15.059931536007586,15.036747473793486,15.012441323960175,14.98697634274233,14.961934378406518,14.937014681469162,14.911188204409179,14.886353314871695,14.864178076499456,14.842982206158599,14.822827253123712,14.811356114925449,14.810279660170576,14.810959928171737,14.810834726719317,14.810268802780797,14.810647672681032,14.818600487976255,14.830077383977905,14.843383233067701,14.858451702904539,14.870580445529338,14.875473136584223,14.881704640023383,14.888851645629117,14.88567525266966,14.87507826064379,14.864370450568138,14.857316967151526,14.845135525677463,14.83052416900507,14.815744937164904,14.799244666295078,14.780560598356924,14.761617991469482,14.743203753485883,14.727115188680536,14.712425425936942,14.69679193143184,14.675792803231666,14.654795444280609,14.639757847714783,14.627875904138868,14.613648619457233,14.598846086901155,14.584599777543836,14.571760169173025,14.559196738356832,14.543755406277711,14.53366225787098
3763.399999999998,15.072744789147237,15.059325274994663,15.036095985033946,15.011796799169918,14.987415657931056,14.96216932516684,14.936583831665217,14.91130695715297,14.88844135340214,14.868837056817469,14.850054647895007,14.831957202368148,14.815786655142873,14.809625112603321,14.811181801510816,14.810834726719317,14.810331839452033,14.810617017751792,14.818163889308938,14.82912205807995,14.843172416976373,14.856459328322781,14.863994050212657,14.869330371367308,14.875509956423553,14.874350919599163,14.87592110912938,14.872115383075506,14.863953512377794,14.855583652732665,14.848503634308475,14.835090944169597,14.817379091120529,14.798467565322703,14.780550494826787,14.761827845288156,14.745132979543033,14.72946246091762,14.717080918644985,14.70127573341086,14.68151907030158,14.660530870360294,14.642881293393522,14.629679819970757,14.617648510559182,14.603527860628272,14.590400690045666,14.578454445141926,14.561681919288798,14.550537521329957
3763.5999999999976,15.098371295426531,15.08586556239882,15.063840579881642,15.040692232882279,15.016730610795587,14.99065144555274,14.964601870568004,14.939552872767969,14.913190110237483,14.889991874297845,14.869358971183178,14.848436147911418,14.826879258707432,14.80876843631697,14.797485175417776,14.797768545309307,14.798063121745276,14.797246539712631,14.798604324126124,14.807362110061437,14.819938951733612,14.831516131236075,14.843710940176297,14.855935379258025,14.861464703174416,14.864631846826924,14.871974213165704,14.876812526685477,14.872085797511016,14.865901307398552,14.85357606565913,14.842362618259937,14.830939874230246,14.816183845982803,14.796910440400456,14.778186776158101,14.759123212292199,14.74070646224737,14.72466300409156,14.709711984019894,14.693249927711904,14.671491345774303,14.647042854988953,14.630560221421884,14.623723692253847,14.610219685905925,14.594607808860825,14.583416450892582,14.574517561842008,14.56983207034677
